Cluster,Node,Namespace,Pod,CPURequests (cores),MemoryRequests (Mi),CDGC CPU % Utilization,CDGC Mem % Utilization,Total CPU % Utilization,Total Mem % Utilization
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-66.us-west-2.compute.internal,lamm,fluent-bit-svqgv,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-66.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-gvltm,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-66.us-west-2.compute.internal,stackrox,collector-lxcd6,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-66.us-west-2.compute.internal,Total,10,4.46,2172,46.25%,0.96%,55.81%,6.84%
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,ccgf-dev-ebf,job-processor-qaebf-node-hawk-filebeat-elastic-ds-jh7jl,0.30,300,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,catalog-source-delete-89a733c0-8a3a-4eac-bd41-874236b8ba1b-bulk-delete-group-446457818,2.20,4,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,classification-promotion-eced80c6-5f2b-4b48-9265-b07ec01e7162-auto-classification-job-job-task-group-2625820422,2.20,4,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,kube-system,aws-node-cvmck,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,kube-system,ebs-csi-node-wn6lk,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,kube-system,efs-csi-node-jf2kn,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,kube-system,kube-proxy-ttc8j,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,lamm,fluent-bit-jjwml,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-vjqtn,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,stackrox,collector-gvbnj,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-25.us-west-2.compute.internal,Total,10,5.46,2175,58.75%,0.97%,68.31%,6.85%
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,ccgf-dev-ebf,job-processor-qaebf-node-hawk-filebeat-elastic-ds-qsddp,0.30,300,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,catalog-source-sync-01a3eabb-6aad-4812-9187-6e4083250739-dataquality-3993934853,0.30,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,catalog-source-sync-e6015100-a20d-4646-b023-c4adc2fc9879-glossaryassociation-1031531157,2.20,1,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-group-repair-88f44ce0-1de4-4ae2-9ab6-63b47893bdeb-tenant-management-repair-driver-task-group-4130729374,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,kube-system,aws-node-w5hzv,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,kube-system,ebs-csi-node-2f5cb,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,kube-system,efs-csi-node-t6xgx,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,kube-system,kube-proxy-5jmfc,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,lamm,fluent-bit-8qc9j,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-jl4s6,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,stackrox,collector-56z6x,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-137.us-west-2.compute.internal,Total,11,3.77,2168,37.50%,0.95%,47.06%,6.83%
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,ccgf-dev-ebf,job-processor-qaebf-node-hawk-filebeat-elastic-ds-rv6qk,0.30,300,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,catalog-source-delete-572af6f1-f6e0-4180-a7bf-40155d8a6d69-bulk-delete-group-2990121944,2.20,4,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,kube-system,aws-node-mqtnx,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,kube-system,ebs-csi-node-75lxd,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,kube-system,efs-csi-node-49rwg,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,kube-system,kube-proxy-5dg7r,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,lamm,fluent-bit-wpwhs,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-25wmz,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,stackrox,collector-g5xzb,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-58.us-west-2.compute.internal,Total,9,3.26,2170,31.25%,0.96%,40.81%,6.84%
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-dev-ebf,job-processor-qaebf-node-hawk-filebeat-elastic-ds-vwq24,0.30,300,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,bulkimportjob-1e9a7ce7-4ba8-40d7-937a-5da44d2dd644-bulk-import-taskgroup-3683141453,2.20,2,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,bulkimportjob-1e9a7ce7-4ba8-40d7-937a-5da44d2dd644-bulk-import-taskgroup-cleanup-2639764866,0.40,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,catalog-source-sync-589d906e-c93f-4203-b3c0-1e1ff3bf42ae-metadataextraction-cleanup-3724059980,0.40,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,data-quality-8e49866d-493f-4420-b8a7-d6aefb58d9f8-rule-profiling-task-1340935925,1.20,1,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-group-repair-5e2e8323-ed25-4fc0-96b6-37baa5bebd65-tenant-management-repair-driver-task-group-174052517,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-provisioning-97007936-0c7b-4c39-9d0d-7e4aeb9a3a1f-resource-provisioning-taskgroup-476276463,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-provisioning-97007936-0c7b-4c39-9d0d-7e4aeb9a3a1f-tenant-pre-processor-task-group-636248671,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-upgrade-f5c2e7d4-8dea-4da1-be20-b5702efd8375-ccgf-catalog-source-management-job-task-group-491990931,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-upgrade-f5c2e7d4-8dea-4da1-be20-b5702efd8375-ccgf-product-configuration-job-task-group-1541447286,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,tenant-upgrade-f5c2e7d4-8dea-4da1-be20-b5702efd8375-promotion-task-group-2661397565,0.20,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,kube-system,aws-node-55x7p,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,kube-system,ebs-csi-node-tfhx4,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,kube-system,efs-csi-node-dn49v,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,kube-system,kube-proxy-qf9cp,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,lamm,fluent-bit-rwqcm,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-x9s4v,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,stackrox,collector-6k622,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-166.us-west-2.compute.internal,Total,18,6.47,2174,71.25%,0.97%,80.81%,6.85%
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,ccgf-dev-ebf,job-processor-qaebf-node-hawk-filebeat-elastic-ds-wdmhp,0.30,300,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,catalog-source-sync-4588c5ee-d6ee-4fa0-8e9a-97b1eb68f454-auto-classification-4082712677,2.20,2,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,ccgf-hawkdev-orchestrationjobs,model-publish-68b130b0-9b41-4ae0-afe0-57e19af70b11-lakeschemaevolution-2080867913,1.20,1,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,kube-system,aws-node-zm9s6,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,kube-system,ebs-csi-node-fvnz9,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,kube-system,efs-csi-node-srsf7,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,kube-system,kube-proxy-59qm7,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,lamm,fluent-bit-4nzjz,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-whqnv,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,stackrox,collector-2z8vj,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-182.us-west-2.compute.internal,Total,10,4.46,2170,46.25%,0.96%,55.81%,6.84%
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,ccgf-dev-ebf,neo4j-pod-backup,0.10,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,claire-dev-ebf,istio-ingressgateway-7c88b69d5-krgw7,0.10,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-7fh2h,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,kube-system,aws-node-8mq5j,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,kube-system,ebs-csi-node-kqnqc,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,kube-system,efs-csi-node-92xrr,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,kube-system,kube-proxy-c5z6q,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,lamm,fluent-bit-vh9tq,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-wn54w,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,lamm,otel-collector-operator-opentelemetry-operator-796f67c558-w88sn,0.11,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,stackrox,collector-q8n8t,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-217.us-west-2.compute.internal,Total,11,7.07,10442,1.25%,0.40%,88.38%,32.90%
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,ccgf-dev-ebf,sparkh-spark-history-server-547567d4db-lpbvz,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-sqflt,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,kube-system,aws-node-bkj59,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,kube-system,corednsaddon-coredns-64656847b5-m6xwt,0.10,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,kube-system,ebs-csi-node-6l9kh,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,kube-system,efs-csi-node-9xtxn,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,kube-system,kube-proxy-49f8k,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,lamm,fluent-bit-8mwqs,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-gh7hh,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,stackrox,collector-z22l2,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-68-86.us-west-2.compute.internal,Total,10,6.86,10186,0.00%,0.00%,85.81%,32.09%
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,ccgf-devci-jenkins,ccgf-devci-jenkins-7fddd84ff5-zghhp,0.05,512,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,ccgf-qa-harnessgitops,argocd-repo-server-65dcd55757-8tfpx,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-dkmxr,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,kube-system,aws-node-t8lks,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,kube-system,ebs-csi-node-278n7,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,kube-system,efs-csi-node-8475z,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,kube-system,kube-proxy-qn2fp,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,lamm,fluent-bit-sz475,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-bcwsr,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,stackrox,collector-sp9mm,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-18.us-west-2.compute.internal,Total,10,6.81,10570,0.62%,1.61%,85.19%,33.30%
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,ccgf-qa-harnessdelegate,intcloud-ccgf-eks-devci-usw2-delegate-7cd77bf7f-l86hm,0.75,2112,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-trrt8,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,kube-system,aws-node-s82x2,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,kube-system,ebs-csi-node-gcdcf,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,kube-system,efs-csi-node-bd8h7,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,kube-system,kube-proxy-b6t76,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,lamm,fluent-bit-9c574,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-vflpz,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,stackrox,collector-p226b,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-172.us-west-2.compute.internal,Total,9,7.51,12170,9.38%,6.65%,93.94%,38.35%
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,ccgf-qa-harnessgitops,argocd-application-controller-0,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-mz9df,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,kube-system,aws-node-drpqb,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,kube-system,ebs-csi-node-tv4xc,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,kube-system,efs-csi-node-nx5hw,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,kube-system,kube-proxy-4rhks,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,lamm,fluent-bit-xb8dj,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-8wkmx,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,stackrox,admission-control-57756469f8-45cgg,0.05,100,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,stackrox,collector-trz6q,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-128.us-west-2.compute.internal,Total,10,6.81,10158,0.00%,0.00%,85.19%,32.01%
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,ccgf-qa-harnessgitops,argocd-applicationset-controller-5b88ddf996-fbx2p,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,claire-dev-ui,otel-coll-collector-5cd9465555-5wh5n,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,flux-system,helm-controller-644d8d586b-dfmq7,0.10,64,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,flux-system,source-controller-5f9dc745c5-c7vpb,0.05,64,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-clq4v,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,kube-system,aws-node-8pr7v,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,kube-system,corednsaddon-coredns-64656847b5-jqrnv,0.10,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,kube-system,ebs-csi-node-f8ltk,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,kube-system,efs-csi-controller-6f5dd6f88d-nhj4j,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,kube-system,efs-csi-node-fm9sb,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,kube-system,kube-proxy-kqf8k,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,lamm,fluent-bit-5rzv6,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-mxjth,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,stackrox,collector-vhb4n,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,vault-injector,vai-ingress-nginx-vault-injector-nginx-controller-75f4dc9bfdfpj,0.10,256,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-143.us-west-2.compute.internal,Total,15,7.16,10698,0.00%,0.00%,89.56%,33.71%
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,ccgf-qa-harnessgitops,argocd-redis-6d8cffcc47-kwh6c,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,claire-dev-ebf,istio-ingressgateway-7c88b69d5-ftjll,0.10,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-8nqds,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,kube-system,aws-node-z94s2,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,kube-system,ebs-csi-node-2xkbw,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,kube-system,efs-csi-node-5mtrf,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,kube-system,kube-proxy-xqmlr,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,lamm,fluent-bit-vzpkn,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-k8nkn,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,stackrox,collector-s2b4x,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,vault-injector,vai-ingress-nginx-defaultbackend-bcb98458f-7hv7z,0.10,256,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-94.us-west-2.compute.internal,Total,11,6.96,10442,0.00%,0.00%,87.06%,32.90%
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,ccgf-qa-harnessgitops,intcloud-ccgf-eks-devci-usw2-agent-6cc897746c-sfqk9,1.00,256,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,istio-system,istiod-1-18-2-55fbdc6bdb-fcr9t,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,kube-system,aws-node-njglm,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,kube-system,ebs-csi-node-lhwln,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,kube-system,efs-csi-node-fhwzj,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,kube-system,kube-proxy-hq2st,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,lamm,fluent-bit-qqbwk,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-bxhr4,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,stackrox,collector-mk8xk,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-69-156.us-west-2.compute.internal,Total,9,7.76,10314,12.50%,0.81%,97.06%,32.50%
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,ccgf-qa-harnessgitops,intcloud-ccgf-eks-devci-usw2-agent-upgrader-28261440-djsrg,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,claire-dev-ebf,istio-ingressgateway-7c88b69d5-78fcw,0.10,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,istio-system,istiod-1-16-4-9d4cf5fd9-krjpz,6.00,8192,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,kube-system,aws-node-vfzkv,0.03,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,kube-system,ebs-csi-node-btm6j,0.03,384,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,kube-system,efs-csi-node-fpphz,0.05,128,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,kube-system,kube-proxy-86vlf,0.10,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,lamm,fluent-bit-7fpq9,0.50,1024,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-ljdjh,0.00,0,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,stackrox,collector-jhdqg,0.06,330,,,,
intcloud-ccgf-eks-devci-usw2,ip-10-29-67-165.us-west-2.compute.internal,Total,10,6.86,10186,0.00%,0.00%,85.81%,32.09%
