health,status,index,uuid,pri,rep,docs.count_x,docs.deleted_x,store.size,pri.store.size,deleted_to_count_ratio,shard,prirep,ip,segment,generation,docs.count_y,docs.deleted_y,size,size.memory,committed,searchable,version,compound,segments_count,TenantId,Tenant,Business,Technical,Marketplace,Total,mean_size,variance_size,95th_percentile_size,std_dev_size(mb)
green,open,devprod-aopxdy2ju34lwlfjcq7t88-mkg_document_store-ccgf-contentv2,IUdBrcnGTBii2ol7glDa8A,1,1,105874,8259,216.9,108.4,7.8,0,r,x.x.x.x,_1blw,61700,77185,7933,86.0,147470,true,true,8.2.0,false,14.0,aopxdy2ju34lwlfjcq7t88,06Apr_CDMP_Dev,365,542,"52,226",53k,15.465714285714286,913.8879648351647,86.0,30.230579961938616
green,open,devprod-f6cqfncxgmyiw5uerslucq-mkg_document_store-ccgf-contentv2,fzppWCTqSHai77Pml807lQ,1,1,188411,312,212.4,106.2,0.17,0,r,x.x.x.x,_5y,214,103388,2,51.1,39780,true,true,8.2.0,false,28.0,f6cqfncxgmyiw5uerslucq,DP_DEVPROD_July2,0,"94,193",0,94k,7.57,275.43448888888895,48.334999999999994,16.596219114270845
green,open,devprod-1paqm5oevflfz474dnutkv-mkg_document_store-ccgf-contentv2,Avmy-06xRh2i2TT04zZIVg,1,1,179865,2655,210.9,105.4,1.48,0,r,x.x.x.x,_1e8,1808,12526,1048,11.7,17436,true,true,8.2.0,true,14.0,1paqm5oevflfz474dnutkv,cdgc_ui_metering_so,"5,455","66,636",8,72k,15.004285714285714,101.37827252747253,33.5,10.068677794401435
green,open,devprod-3eadyp2vpvol9co1hxltyn-mkg_document_store-ccgf-contentv2,acHSbHNMT1uCwwFmPG3YZQ,1,1,224251,737,206.3,103.1,0.33,0,p,x.x.x.x,_i6,654,124517,1,63.2,55836,true,true,8.2.0,false,16.0,3eadyp2vpvol9co1hxltyn,cdgc_ui_perf_10July23_1,"44,711","21,253",0,66k,12.855,399.5675466666667,63.2,19.989185742962785
green,open,devprod-a3oyeaht7brlt5m3hvhos4-mkg_document_store-ccgf-contentv2,ICSXmObWRWqfBERC-vkkJw,1,1,112423,0,152.4,76.2,0.0,0,p,x.x.x.x,_2h,89,1381,0,0.96,10116,true,true,8.2.0,true,26.0,a3oyeaht7brlt5m3hvhos4,rel_upgrade_dnd_167,0,"112,404",0,112k,5.849230769230768,257.3459273846154,45.849999999999994,16.042005092400867
green,open,devprod-5h0ddrzdyzkf96czvelh89-mkg_document_store-ccgf-contentv2,GmckDNObRvOhjhHEHED0Uw,1,1,112423,0,151.0,75.5,0.0,0,r,x.x.x.x,_1y,70,22923,0,15.6,19212,true,true,8.2.0,false,12.0,,,,,,,12.533333333333333,23.55515151515152,16.1,4.853364968261867
green,open,devprod-1yedgsonouze88tb4sgjcz-mkg_document_store-ccgf-contentv2,zJp2ffOORi2nhgt19lfShA,1,1,192636,3215,150.2,75.1,1.67,0,r,x.x.x.x,_35g,4084,133131,19,49.4,84076,true,true,8.2.0,false,16.0,1yedgsonouze88tb4sgjcz,cdgcui_aws_1805_03,"6,763","12,836",0,21k,9.3375,257.2736466666667,49.4,16.039752076221962
green,open,devprod-4glk07tukhniono8ywqkw2-mkg_document_store-ccgf-contentv2,NOjqCebFSKuTFVRzrvo0BA,1,1,115657,2971,147.7,73.8,2.57,0,r,x.x.x.x,_2ug,3688,47618,1713,29.9,36724,true,true,8.2.0,false,24.0,4glk07tukhniono8ywqkw2,ScannerServiceCD,0,0,0,47k,6.141666666666667,109.34257101449275,29.19499999999999,10.456699814687841
green,open,devprod-1t8kkirjmudfyn2bivowil-mkg_document_store-ccgf-contentv2,Xs2TdX2yRE6dBVqeTIp84A,1,1,112426,0,140.6,70.3,0.0,0,p,x.x.x.x,_2r,99,9145,0,8.2,15684,true,true,8.2.0,true,14.0,1t8kkirjmudfyn2bivowil,rel_upgrade_dnd_147,0,"56,204",0,56k,10.0,38.083076923076916,22.7,6.17114875230511
green,open,devprod-0fjxzjtyzgvgc6y9vh82cv-mkg_document_store-ccgf-contentv2,1oYFATcrThC1jrrD80amDA,1,1,104543,32,110.7,55.3,0.03,0,r,x.x.x.x,_j4o,24792,45923,28,28.1,107196,true,true,8.2.0,false,18.0,0fjxzjtyzgvgc6y9vh82cv,cdgcapp_july0607,"14,574","17,524",0,34k,6.1466666666666665,138.0258117647059,28.1,11.748438694767314
green,open,devprod-31qeuui2xaeldhhm339zcj-mkg_document_store-ccgf-contentv2,_AoJs-HPRQCTurnbgr0vxQ,1,1,98741,485,107.0,53.5,0.49,0,p,x.x.x.x,_jxs,25840,68646,14,44.2,95060,true,true,8.2.0,false,8.0,31qeuui2xaeldhhm339zcj,cdgc_upgrade,"39,167","1,724",0,41k,13.3375,369.35339285714286,44.2,19.218568959658334
green,open,devprod-ey3l02ewsoabarof7rihug-mkg_document_store-ccgf-contentv2,X8Jg6lZSR-yNdvxBP1W7Eg,1,1,81554,118,106.2,53.0,0.14,0,r,x.x.x.x,_1ob,2171,8012,104,4.9,20236,true,true,8.2.0,true,13.0,ey3l02ewsoabarof7rihug,ConnectionAssignmentCDFeb,1,"35,651",8,35k,8.153846153846153,306.5024256410256,47.4,17.507210675633786
green,open,devprod-agzpsqundmmfervlrlh4qo-mkg_document_store-ccgf-contentv2,Vd-LKG3YTa2rr4HrXESlTw,1,1,69178,3202,90.9,45.4,4.63,0,r,x.x.x.x,_89u,10722,57695,2897,37.2,38148,true,true,8.2.0,false,16.0,agzpsqundmmfervlrlh4qo,06_aug_scannerqe_ebf,0,"28,091",0,28k,5.6625000000000005,154.62026,37.2,12.434639520307776
green,open,devprod-3ivxtkwsc2hknjw7k1jwsn-mkg_document_store-ccgf-contentv2,dLow7lN_SO6zgl9jCLXClg,1,1,69985,2306,73.4,36.7,3.29,0,r,x.x.x.x,_5v,211,49965,1256,28.5,47868,true,true,8.2.0,false,8.0,3ivxtkwsc2hknjw7k1jwsn,perf_cdgc_ui_august_01,"4,712","21,253",0,25k,9.16,147.10834285714287,28.5,12.128822814154013
green,open,devprod-andzsje3adhktajdxfncup-mkg_document_store-ccgf-contentv2,wL7yRhL1QLus2Dut7WBgTQ,1,1,20213,251,69.4,34.7,1.24,0,p,x.x.x.x,_fyq,20690,18644,173,31.4,183196,true,true,8.2.0,false,8.0,andzsje3adhktajdxfncup,9Aug_RealTime_CD,"13,179",441,0,14k,8.6425,198.35762142857143,31.4,14.083949070788755
green,open,devprod-9b5vvq74wu1dgmp4ppovgr-mkg_document_store-ccgf-contentv2,vXSZVnzlSSSFLReiIoXx3A,1,1,65180,38,69.2,34.7,0.06,0,p,x.x.x.x,_4sm,6214,58164,14,30.4,81140,true,true,8.2.0,false,14.0,9b5vvq74wu1dgmp4ppovgr,SK_July_0607_Regrssion,667,"28,004",0,29k,4.9314285714285715,123.59439780219783,30.89,11.117301732083996
green,open,devprod-lpga0a9fmwqklre9ieqwsf-mkg_document_store-ccgf-contentv2,WX0OUK-GQhyFuU1pIoxtCA,1,1,116200,2,68.4,34.2,0.0,0,p,x.x.x.x,_9o7,12535,4591,2,1.6,46572,true,true,8.2.0,true,10.0,lpga0a9fmwqklre9ieqwsf,cdgcapp_july05,"2,311","13,619",0,16k,6.811999999999999,182.28988444444445,32.4,13.5014771208355
green,open,devprod-1fg46vcq72gdfdhrn5l1ug-mkg_document_store-ccgf-contentv2,YAaTmr61SGulYwkmIBaFjA,1,1,54113,120,62.2,31.1,0.22,0,p,x.x.x.x,_3ef,4407,54036,120,31.0,37748,true,true,8.2.0,false,6.0,1fg46vcq72gdfdhrn5l1ug,SCPScannerQEJune,0,"25,602",0,25k,10.373333333333333,255.27634666666668,31.0,15.97736982943897
green,open,devprod-9osfxd98khykrkw0o4kdmj-mkg_document_store-ccgf-contentv2,O1XiX3AMSuuISz6tEqLd9A,1,1,64971,404,58.2,29.1,0.62,0,r,x.x.x.x,_24y,2770,30372,230,13.0,61292,true,true,8.2.0,false,16.0,9osfxd98khykrkw0o4kdmj,cdgc_ui_0709_01,"1,419","11,663",0,13k,3.62125,33.19593166666667,13.4,5.76159107076046
green,open,devprod-2wvuyajejg4ehydtgffpis-mkg_document_store-ccgf-contentv2,Kj_tHUfOT8Ctfm9x5DkDLg,1,1,45108,0,55.2,27.6,0.0,0,r,x.x.x.x,_7m,274,40019,0,25.0,55036,true,true,8.2.0,false,20.0,2wvuyajejg4ehydtgffpis,27June_BulkImport_MKG_CI,"40,003",0,0,40k,2.756,58.40141473684209,25.0,7.642081832644956
green,open,devprod-9mfbqsinb0dlf3ayspmrwi-mkg_document_store-ccgf-contentv2,ITF6cUWkTFSftSRooj52qQ,1,1,35591,7982,48.7,21.9,22.43,0,p,x.x.x.x,_5p,205,22449,3985,12.7,37132,true,true,8.2.0,false,18.0,9mfbqsinb0dlf3ayspmrwi,12Sep_SAPScanner_Dev,0,0,0,10,2.6794444444444445,10.454005555555554,7.684999999999992,3.233265463205203
green,open,devprod-f1nzy93nnqmiipehibloyl-mkg_document_store-ccgf-contentv2,XSllfywQQTmIM8-N8lSumQ,1,1,62331,1306,48.4,24.2,2.1,0,r,x.x.x.x,_4ad,5557,50372,1232,14.5,90948,true,true,8.2.0,false,8.0,f1nzy93nnqmiipehibloyl,cdgc_ui_1805_01,"3,695","7,794",0,13k,6.0425,35.373621428571425,14.5,5.94757273419766
green,open,devprod-1ymd0cptxsehduczzn3heu-mkg_document_store-ccgf-contentv2,nY7wBb5rR-GlZ1fs6VUeag,1,1,50411,176,47.3,23.6,0.35,0,p,x.x.x.x,_64,220,33121,174,15.7,40668,true,true,8.2.0,false,8.0,1ymd0cptxsehduczzn3heu,cdgc_ui_0709_01_so1,483,"9,722",0,11k,5.8549999999999995,40.03894285714285,15.7,6.327633274546088
green,open,devprod-2abwh5y0xwlh8352fhkfuh-mkg_document_store-ccgf-contentv2,-Y06WYVFRWGYwvvnbQ6cmA,1,1,28871,799,42.6,21.3,2.77,0,p,x.x.x.x,_54u,6654,19155,618,13.3,81620,true,true,8.2.0,false,22.0,2abwh5y0xwlh8352fhkfuh,SK_JUNE_RELEASE,"1,495","8,680",0,11k,1.9313636363636364,17.431793290043288,12.974999999999996,4.1751399126308675
green,open,devprod-8hugix4sxsnkxhricpe9cv-mkg_document_store-ccgf-contentv2,htNPSLf7TSKUHI3-6pxzdQ,1,1,28658,28,41.0,20.5,0.1,0,p,x.x.x.x,_38,116,12107,4,11.1,22708,true,true,8.2.0,false,8.0,8hugix4sxsnkxhricpe9cv,SECURITY_DEVPROD_02JUNE,11,"11,746",6,11k,5.0625,18.499107142857145,11.1,4.301058839734368
green,open,devprod-0xfddmzqaayjgiu7py9rud-mkg_document_store-ccgf-contentv2,R1dKvilpROqB9lN_HucvKA,1,1,29347,2888,36.1,18.0,9.84,0,r,x.x.x.x,_q4,940,26592,2866,15.9,26244,true,true,8.2.0,false,8.0,0xfddmzqaayjgiu7py9rud,07April_AdvScanner_QE,5,"12,427",0,12k,4.49,50.33491428571428,15.9,7.094710303156449
green,open,devprod-jxnwjnbs5olgclhvg3hqyq-mkg_document_store-ccgf-contentv2,TqVYNHVEQUmDBuHsqEJ7Sg,1,1,46696,27,35.0,17.5,0.06,0,r,x.x.x.x,_s1,1009,37901,16,14.2,44668,true,true,8.2.0,false,14.0,jxnwjnbs5olgclhvg3hqyq,Prof_CD_tenant,9,"14,334",0,14k,2.4814285714285718,25.775920879120875,14.2,5.076999200228505
green,open,devprod-g3aejmt5v4ze4ja0jbjouc-mkg_document_store-ccgf-contentv2,qquXItFeRoG7UUBKC3A3RQ,1,1,13632,641,32.5,16.2,4.7,0,p,x.x.x.x,_7o1,9937,9700,620,10.4,86470,true,true,8.2.0,false,14.0,g3aejmt5v4ze4ja0jbjouc,BulkIngestion_4June23,"5,632","1,853",0,8k,2.322857142857143,15.828637362637364,10.4,3.978522007308413
green,open,devprod-gmnlnxzcbumfba0gjwkbmo-mkg_document_store-ccgf-contentv2,vUMi1bbLQmiG2zaB5qnm7Q,1,1,67497,274,32.0,16.0,0.41,0,r,x.x.x.x,_jh,701,64655,269,13.8,44564,true,true,8.2.0,false,10.0,gmnlnxzcbumfba0gjwkbmo,Devprod_GCS,198,"7,387",2,7k,3.18,31.973644444444446,13.8,5.6545242456323805
green,open,devprod-4rru65nqqumjix5bnhtvqk-mkg_document_store-ccgf-contentv2,LQaYQCLwQ4mNXmDI6sKPNw,1,1,23052,0,25.7,12.8,0.0,0,p,x.x.x.x,_4f,159,3772,0,1.0,5716,true,true,8.2.0,true,14.0,4rru65nqqumjix5bnhtvqk,27June_SAPScanner_DEV,0,0,0,8k,1.8214285714285714,16.236136263736267,11.3,4.029408922377606
green,open,devprod-0it4pvtjczsdfj27gjqjkp-mkg_document_store-ccgf-contentv2,kaAREcOmQsmaX_1AmboRUw,1,1,8694,10029,22.1,11.5,115.36,0,r,x.x.x.x,_3,3,933,6405,4.2,22652,true,true,8.2.0,true,8.0,,,,,,,2.7425,5.322907142857145,5.629999999999999,2.307142636001759
green,open,devprod-39k0pwode3ufjqo7zskmcx-mkg_document_store-ccgf-contentv2,KlAK5BF7RbqgOelMO35d9g,1,1,10538,2618,21.2,12.3,24.84,0,r,x.x.x.x,_k,20,5759,1,3.6,32812,true,true,8.2.0,false,30.0,39k0pwode3ufjqo7zskmcx,2023.09_Regression,0,0,0,10,0.6993333333333334,2.5737857471264354,3.655,1.6043022617719005
green,open,devprod-expyf1bfosqkpz29mfaras-mkg_document_store-ccgf-contentv2,EDhwk6GNQOeirjqgX0Xwig,1,1,15053,0,20.3,10.1,0.0,0,r,x.x.x.x,_kc,732,25,0,0.02,5052,true,true,8.2.0,true,14.0,expyf1bfosqkpz29mfaras,22Aug_AdvScanner_QE_N_1,0,"5,865",0,5k,1.4442857142857142,13.138518681318685,10.0,3.6247094616422273
green,open,devprod-5jkhspmjuk4lw1luhbkn2k-mkg_document_store-ccgf-contentv2,ac_za9GcTWylCRyfRtopjQ,1,1,54503,6397,18.6,8.8,11.74,0,r,x.x.x.x,_d8,476,27900,3670,5.7,48084,true,true,8.2.0,false,14.0,5jkhspmjuk4lw1luhbkn2k,Claire_Devprod_CD_13Sep,230,"2,649",0,2k,1.3157142857142858,5.771518681318681,6.154999999999999,2.4023985267475254
green,open,devprod-3r8bg33arhichu14wbqkao-mkg_document_store-ccgf-contentv2,QUdF7S2cTxqVsy8fzNf3jQ,1,1,52619,12,17.9,8.9,0.02,0,r,x.x.x.x,_md,805,11377,12,2.3,56596,true,true,8.2.0,false,4.0,3r8bg33arhichu14wbqkao,DevProd_ProductMgmt1,193,"2,944",8,3k,4.4,5.88,6.5,2.4248711305964283
green,open,devprod-1ec7smuy54lkrus7xdt2ib-mkg_document_store-ccgf-contentv2,HpPoAmdhSDWVrUSzIAwORg,1,1,14726,90,17.8,8.9,0.61,0,r,x.x.x.x,_4w,176,14457,90,8.6,23628,true,true,8.2.0,false,8.0,1ec7smuy54lkrus7xdt2ib,14Sep_MKGConnAssign_QE,0,"6,538",0,6k,2.2275,15.480535714285713,8.6,3.9345311937111025
green,open,devprod-aeftyx6wnxub9wxt71rm6t-mkg_document_store-ccgf-contentv2,o8FtF3kZTBubq2kRguVYnA,1,1,12000,0,17.6,8.8,0.0,0,r,x.x.x.x,_g6,582,9,0,0.04,15452,true,true,8.2.0,true,4.0,aeftyx6wnxub9wxt71rm6t,mkg_rtc_check,"12,000",0,0,12k,4.42,25.579200000000004,8.8,5.057588358101122
green,open,devprod-239wtyziygdewawayjhfud-mkg_document_store-ccgf-contentv2,aWU15qkAQAqSa1NQqHCBxw,1,1,8694,10022,17.6,12.1,115.27,0,p,x.x.x.x,_x,33,120,6688,4.1,23860,true,true,8.2.0,false,8.0,,,,,,,2.1675,1.9860499999999992,3.8549999999999995,1.4092728621526773
green,open,devprod-8mx7trosmmjgrxwyur2fqt-mkg_document_store-ccgf-contentv2,5rBzUTPDSxaGkvxApe8kHA,1,1,48021,1372,17.5,8.7,2.86,0,r,x.x.x.x,_c9,441,45119,1282,6.9,56236,true,true,8.2.0,false,6.0,8mx7trosmmjgrxwyur2fqt,16aug_claire_July,242,"3,417",0,3k,2.8733333333333335,10.29290666666667,6.9,3.2082560163843956
green,open,devprod-j5dsexfhyq4b9k6wxtk20x-mkg_document_store-ccgf-contentv2,H3qMwLA8TEy2ENLQs03Kpw,1,1,8693,10026,17.0,11.5,115.33,0,r,x.x.x.x,_c,12,2367,0,2.0,20188,true,true,8.2.0,true,9.0,,,,,,,1.8433333333333333,2.3814999999999995,3.8999999999999995,1.5432109382712396
green,open,devprod-jh1bg0lhksdglr8xk5omsa-mkg_document_store-ccgf-contentv2,IGthH25UTWaMIC9sZ5GNXw,1,1,54494,0,16.6,8.3,0.0,0,p,x.x.x.x,_a7,367,1564,0,0.19,23212,true,true,8.2.0,true,18.0,jh1bg0lhksdglr8xk5omsa,11aug_ScyllaDb_check,231,"3,162",0,3k,0.9166666666666666,5.741270588235295,7.5,2.3960948621111173
green,open,devprod-8iebn8m6hyrcc8lmdwbjmv-mkg_document_store-ccgf-contentv2,J9hUUowzRh2edUR1DAUh9A,1,1,8694,10036,16.3,10.8,115.44,0,p,x.x.x.x,_22,74,2731,10036,6.1,27164,true,true,8.2.0,false,11.0,,,,,,,1.4772727272727273,5.1966018181818185,5.8,2.2796056277746417
green,open,devprod-acepm1xwix9dcs58wfgwka-mkg_document_store-ccgf-contentv2,nekwyjTFSiyYs7CQdCXugg,1,1,8693,10016,16.2,10.8,115.22,0,r,x.x.x.x,_f,15,8693,0,5.4,26020,true,true,8.2.0,false,6.0,,,,,,,2.683333333333333,8.165346666666665,5.7,2.857507072023911
green,open,devprod-9ny9bm2vbc3io10zwefpsr-mkg_document_store-ccgf-contentv2,2pZLbWQZTKm2NPS91G4f_g,1,1,11924,2,15.1,7.5,0.02,0,p,x.x.x.x,_d1,469,10945,2,6.5,39292,true,true,8.2.0,false,12.0,9ny9bm2vbc3io10zwefpsr,cdgc_ui_metering_2,969,"4,205",8,5k,1.2583333333333333,6.129324242424241,6.5,2.4757472089097146
green,open,devprod-4jhl5sogwd5kyll3nj8hkh-mkg_document_store-ccgf-contentv2,b4SCIhqgR-CflbM87bn_Yg,1,1,9772,2,13.8,6.9,0.02,0,r,x.x.x.x,_3c,120,8694,2,5.5,32844,true,true,8.2.0,false,6.0,4jhl5sogwd5kyll3nj8hkh,cdgc_ui_perf_10July23,"4,698",0,0,5k,2.25,6.602000000000001,5.5,2.5694357357209774
green,open,devprod-0d025qflyiqgfhqzsdp0ad-mkg_document_store-ccgf-contentv2,s1SlyCiZSae6TibiFm8AoA,1,1,9135,291,12.5,6.2,3.19,0,p,x.x.x.x,_473,5439,8744,284,5.7,66148,true,true,8.2.0,false,6.0,0d025qflyiqgfhqzsdp0ad,DEVPROD_MKG_QE_PREVIEW_2,410,"3,861",0,4k,2.066666666666667,7.962986666666666,5.7,2.821876444259505
green,open,devprod-lcsvee380qak59rjx91ue3-mkg_document_store-ccgf-contentv2,-J2qIvIARgqidhrc4YuHOA,1,1,6801,575,10.0,5.0,8.45,0,p,x.x.x.x,_tq,1070,1,0,0.01,5052,true,true,8.2.0,true,14.0,lcsvee380qak59rjx91ue3,BI_MITI_Scanners_July,0,"2,924",0,2k,0.7114285714285715,3.148967032967034,4.9,1.7745329055746004
green,open,devprod-6mbz9dzmmk9k8ugl2ghmqz-mkg_document_store-ccgf-contentv2,N4wYOeeESg-glXBi6OafXA,1,1,6314,3690,10.0,5.0,58.44,0,r,x.x.x.x,_6z,251,6232,3689,4.8,36412,true,true,8.2.0,false,8.0,6mbz9dzmmk9k8ugl2ghmqz,DEVPROD_PLTF_PRESALES_COPY_1,35,"1,542",8,1k,1.2325,4.849792857142856,4.8,2.202224524689264
green,open,devprod-6mbz9dzmmk9k8ugl2ghmqz-mkg_document_store-ccgf-contentv2-v2,32z_dSq-TGSHXtI9LCEI0A,1,1,6372,87,8.0,4.0,1.37,0,r,x.x.x.x,_c,12,4199,48,2.4,30268,true,true,8.2.0,false,16.0,6mbz9dzmmk9k8ugl2ghmqz,DEVPROD_PLTF_PRESALES_COPY_1,35,"1,542",8,1k,0.49374999999999997,0.7699449999999999,2.4,0.8774650990210379
green,open,devprod-3e0lhtqljwxcsqxjanwgad-mkg_document_store-ccgf-contentv2,IZFidLA7Qw6xlaT4DRctOg,1,1,9265,0,7.8,3.9,0.0,0,p,x.x.x.x,_13,39,2296,0,0.98,13252,true,true,8.2.0,true,8.0,3e0lhtqljwxcsqxjanwgad,ajvishwa_0822,"4,623",0,0,4k,0.9724999999999999,0.5051071428571429,1.9,0.7107089016307189
green,open,devprod-92jy1nofh6plxyv3pxup6i-mkg_document_store-ccgf-contentv2,zJS3yLpSRLiHlh6bcQxLJA,1,1,16884,34,6.5,3.2,0.2,0,r,x.x.x.x,_3eh,4409,6343,7,1.8,33748,true,true,8.2.0,false,6.0,92jy1nofh6plxyv3pxup6i,Disc_CD_1,0,0,0,1k,1.0766666666666667,0.6893066666666666,1.8,0.8302449437766343
green,open,devprod-aac7nfswjkekh3l1m8j52u-mkg_document_store-ccgf-contentv2,0tFxa4LKS3uPUlEr1CDD5g,1,1,4861,47,6.4,3.2,0.97,0,p,x.x.x.x,_cp,457,4787,47,3.1,22092,true,true,8.2.0,false,4.0,aac7nfswjkekh3l1m8j52u,04JULY_AdvScannerQE,0,0,0,2k,1.58,3.0805333333333333,3.1,1.7551448183364624
green,open,devprod-6dpdfkpot72gwahue2zssx-mkg_document_store-ccgf-contentv2,mEvWKmtURoeZg5F5LMI33w,1,1,6704,115,6.0,3.0,1.72,0,p,x.x.x.x,_e9,513,4064,113,1.8,44156,true,true,8.2.0,false,8.0,6dpdfkpot72gwahue2zssx,profiling_August_September,9,"1,463",0,1k,0.73,1.1017714285714286,2.385,1.0496530038881557
green,open,devprod-0jd0e8xfhirctvqsllzg6k-mkg_document_store-ccgf-contentv2,msyfabcGRfSnEjVAo8EpSw,1,1,4057,63,5.6,2.7,1.55,0,r,x.x.x.x,_5g,196,3462,51,2.1,58596,true,true,8.2.0,false,12.0,0jd0e8xfhirctvqsllzg6k,06Sept_MKG_PublicAPI_Auto,416,815,0,1k,0.4566666666666667,0.6117333333333334,2.1,0.7821338333899981
green,open,devprod-45gaqku5jwdhyosvfbkd8t-mkg_document_store-ccgf-contentv2,QFIh1k14SEaK9WEazNsFLw,1,1,11890,0,5.3,2.6,0.0,0,r,x.x.x.x,_bh,413,2405,0,0.76,31868,true,true,8.2.0,false,8.0,45gaqku5jwdhyosvfbkd8t,Profiling_JulyTenant,5,991,0,1k,0.6699999999999999,0.006571428571428575,0.76,0.08106434833777779
green,open,devprod-58tqitqatylin4muocjaw6-mkg_document_store-ccgf-contentv2,Hf7rnMEARgagTY7ih8ky5w,1,1,3613,215,4.9,2.4,5.95,0,p,x.x.x.x,_5b,191,2880,215,1.8,43516,true,true,8.2.0,false,8.0,58tqitqatylin4muocjaw6,Export_CD_Apr2023_1,416,592,0,1k,0.6,0.5681714285714284,1.8,0.7537714697250277
green,open,devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,QWiYjOmURj6DTEIOkbgBdQ,1,1,3483,11,4.6,2.3,0.32,0,r,x.x.x.x,_kr,747,3458,11,2.1,51132,true,true,8.2.0,false,8.0,desfljcmxgtg8z3smsjeyf,Export_CD_Apr2023,0,0,0,1k,0.56,0.9042857142857142,2.1,0.9509393851795782
green,open,devprod-3tdkiehxwojhzji617hlcn-mkg_document_store-ccgf-contentv2,QWy0HXGwSvamxPnHKmTnOQ,1,1,3478,101,4.3,2.1,2.9,0,r,x.x.x.x,_36,114,2572,64,1.4,40660,true,true,8.2.0,false,4.0,3tdkiehxwojhzji617hlcn,Test,416,592,0,1k,1.065,0.1496333333333333,1.4,0.38682468035704926
green,open,devprod-0eym0vo8qnpeemaqo6rimk-mkg_document_store-ccgf-contentv2,X0M5S1y1T_uFqrYUbkb8ew,1,1,1542,141,4.2,2.1,9.14,0,r,x.x.x.x,_1rj,2287,1125,14,1.7,61124,true,true,8.2.0,false,7.0,0eym0vo8qnpeemaqo6rimk,Aug_Devprod_MKG_DEV,604,125,0,970,0.6042857142857142,0.5752619047619046,1.7,0.7584602196304725
green,open,devprod-44p2n2xiaysj83rzedvti8-mkg_document_store-ccgf-contentv2,HWTxpFXFQf6wjsbCoQS6DA,1,1,3409,11,4.1,2.0,0.32,0,r,x.x.x.x,_47,151,3263,11,1.8,41420,true,true,8.2.0,false,6.0,44p2n2xiaysj83rzedvti8,SearchV2_CD_Apr2023_3,402,582,0,1k,0.66,0.78368,1.8,0.8852570248238644
green,open,devprod-jb6u4ta0oiwdl6ak3bf6cb-mkg_document_store-ccgf-contentv2,rvPrfxYgRZWJW-gHMsE8Rg,1,1,1226,25,4.0,2.0,2.04,0,r,x.x.x.x,_bz,431,658,17,1.0,23172,true,true,8.2.0,false,12.0,jb6u4ta0oiwdl6ak3bf6cb,INFA,331,0,0,782,0.3283333333333333,0.21496060606060607,1.0,0.46363844325142634
green,open,search-nov-release-backup,_L3Rv3MOS56RiXLVBkFprA,1,1,3156,0,4.0,2.0,0.0,0,p,x.x.x.x,_0,0,3154,0,1.9,54940,true,true,8.2.0,true,6.0,,,,,,,0.6466666666666666,0.9425066666666666,1.9,0.9708278254493258
green,open,devprod-7wa2f7z3202ifagizq8xsi-mkg_document_store-ccgf-contentv2,V0QKZvv-Rkiry6R_ZCCIYg,1,1,5895,18,3.6,1.8,0.31,0,r,x.x.x.x,_f7,547,5291,6,1.3,37596,true,true,8.2.0,false,6.0,7wa2f7z3202ifagizq8xsi,Discovery_CD_06_April,0,0,0,922,0.6,0.33632,1.3,0.579931030382062
green,open,devprod-41jpmd7qxcoilciuqentae-mkg_document_store-ccgf-contentv2,F-j7646bSR6jwjUAExrPvA,1,1,713,6,2.7,1.3,0.84,0,r,x.x.x.x,_2t,101,262,6,0.5,31044,true,true,8.2.0,false,10.0,41jpmd7qxcoilciuqentae,MKG_ReverseSync_CD_08July,0,0,0,645,0.278,0.036506666666666666,0.5,0.19106717841289922
green,open,devprod-7zmspgdme6ajao6m2vvj8y-mkg_document_store-ccgf-contentv2,u-Y2wlq0SyGVxZkGbX9nCA,1,1,1138,12,2.1,1.0,1.05,0,r,x.x.x.x,_g6,582,1093,10,0.91,21188,true,true,8.2.0,false,12.0,7zmspgdme6ajao6m2vvj8y,25JULY_CDI_DEV,8,314,0,551,0.18166666666666667,0.11641515151515151,0.91,0.3411966464007985
green,open,devprod-bghqhrgmbwxltgcxcxzgsp-mkg_document_store-ccgf-contentv2,txF3uAsAQiy-ce_Wki1wrw,1,1,1203,1,2.0,1.0,0.08,0,p,x.x.x.x,_7g,268,758,1,0.61,28796,true,true,8.2.0,false,10.0,bghqhrgmbwxltgcxcxzgsp,11SEP_BULKIMPORT,495,222,0,731,0.20400000000000001,0.06544888888888889,0.61,0.25582980453592363
green,open,devprod-1nzp72fb502b2ee0wk07yc-mkg_document_store-ccgf-contentv2,GTck-qsARh6IVGVlZuV7qQ,1,1,877,0,2.0,1.0,0.0,0,r,x.x.x.x,_4wc,6348,793,0,0.76,37084,true,true,8.2.0,false,20.0,1nzp72fb502b2ee0wk07yc,BulkImport_QE_May22,567,0,0,606,0.10200000000000001,0.05071157894736842,0.76,0.2251923154713953
green,open,devprod-2avilccafakkt4kk0ozoix-mkg_document_store-ccgf-contentv2,0grNN_BVRJ2YpN5GfO6AAQ,1,1,654,18,1.8,0.91,2.75,0,p,x.x.x.x,_67,223,536,13,0.53,32044,true,true,8.2.0,true,12.0,2avilccafakkt4kk0ozoix,04Sept_CDMP_QE,0,0,251,280,0.15583333333333335,0.042535606060606065,0.53,0.2062416205827671
